sRNA	mRNA	Score	Class	OrdinalRank	Program
psrr1	ssr0657	0.53241	0	2908	sRNARFTarget
isar1	slr1521	0.53239	0	2909	sRNARFTarget
isar1	sll0318	0.53238	0	2910	sRNARFTarget
isar1	slr0658	0.53236	0	2911	sRNARFTarget
psrr1	sll1994	0.53234	0	2912	sRNARFTarget
isar1	sll0508	0.53232	0	2913	sRNARFTarget
isar1	slr1577	0.53232	0	2914	sRNARFTarget
psrr1	slr1363	0.53232	0	2915	sRNARFTarget
isar1	sll1002	0.53231	0	2916	sRNARFTarget
psrr1	sll1283	0.5323	0	2917	sRNARFTarget
isar1	ssl1918	0.53229	0	2918	sRNARFTarget
psrr1	sll1119	0.53229	0	2919	sRNARFTarget
psrr1	sll0539	0.53228	0	2920	sRNARFTarget
isar1	sll1430	0.53227	0	2921	sRNARFTarget
isar1	sll1618	0.53227	0	2922	sRNARFTarget
isar1	slr0284	0.53226	0	2923	sRNARFTarget
isar1	slr0884	0.53225	0	2924	sRNARFTarget
isar1	slr1100	0.53224	0	2925	sRNARFTarget
isar1	slr1219	0.53223	0	2926	sRNARFTarget
isar1	slr1457	0.53222	0	2927	sRNARFTarget
isar1	sll1792	0.53221	0	2928	sRNARFTarget
isar1	slr0083	0.5322	0	2929	sRNARFTarget
psrr1	slr0529	0.5322	0	2930	sRNARFTarget
isar1	sll1293	0.53218	0	2931	sRNARFTarget
isar1	sll1172	0.53217	0	2932	sRNARFTarget
isar1	sll1231	0.53216	0	2933	sRNARFTarget
psrr1	sll0148	0.53216	0	2934	sRNARFTarget
isar1	sll0094	0.53215	0	2935	sRNARFTarget
psrr1	sll0034	0.53214	0	2936	sRNARFTarget
isar1	slr1717	0.53212	0	2937	sRNARFTarget
isar1	slr1777	0.53207	0	2938	sRNARFTarget
psrr1	sll0436	0.53207	0	2939	sRNARFTarget
isar1	sll0641	0.53206	0	2940	sRNARFTarget
isar1	sll0154	0.53202	0	2941	sRNARFTarget
isar1	sll1316	0.53201	0	2942	sRNARFTarget
isar1	sll1144	0.532	0	2943	sRNARFTarget
isar1	ssl3127	0.532	0	2944	sRNARFTarget
psrr1	ssl1707	0.532	0	2945	sRNARFTarget
psrr1	sll0031	0.53197	0	2946	sRNARFTarget
isar1	slr0919	0.53193	0	2947	sRNARFTarget
isar1	ssr2843	0.53193	0	2948	sRNARFTarget
psrr1	sll0198	0.53193	0	2949	sRNARFTarget
isar1	sll0931	0.53192	0	2950	sRNARFTarget
isar1	sll1712	0.53191	0	2951	sRNARFTarget
isar1	slr1805	0.5319	0	2952	sRNARFTarget
psrr1	ssl0788	0.53188	0	2953	sRNARFTarget
isar1	slr0737	0.53185	0	2954	sRNARFTarget
isar1	ssl2542	0.53185	0	2955	sRNARFTarget
isar1	sll1677	0.53184	0	2956	sRNARFTarget
isar1	sll1250	0.53183	0	2957	sRNARFTarget
psrr1	sll1029	0.53183	0	2958	sRNARFTarget
isar1	slr1429	0.53181	0	2959	sRNARFTarget
isar1	slr1556	0.53175	0	2960	sRNARFTarget
isar1	slr1902	0.53173	0	2961	sRNARFTarget
isar1	slr0065	0.53172	0	2962	sRNARFTarget
isar1	slr2048	0.53171	0	2963	sRNARFTarget
isar1	sll1636	0.5317	0	2964	sRNARFTarget
isar1	ssr0330	0.5317	0	2965	sRNARFTarget
isar1	slr1270	0.53169	0	2966	sRNARFTarget
isar1	slr1830	0.53167	0	2967	sRNARFTarget
isar1	slr1425	0.53165	0	2968	sRNARFTarget
isar1	sll0359	0.53164	0	2969	sRNARFTarget
isar1	sll0027	0.53162	0	2970	sRNARFTarget
psrr1	slr2124	0.53162	0	2971	sRNARFTarget
psrr1	sll1796	0.53161	0	2972	sRNARFTarget
psrr1	slr1451	0.53161	0	2973	sRNARFTarget
isar1	slr1047	0.5316	0	2974	sRNARFTarget
isar1	slr0575	0.53156	0	2975	sRNARFTarget
isar1	sll1973	0.53155	0	2976	sRNARFTarget
isar1	slr0395	0.53154	0	2977	sRNARFTarget
isar1	slr0590	0.53152	0	2978	sRNARFTarget
psrr1	sll1064	0.53152	0	2979	sRNARFTarget
isar1	sll1568	0.5315	0	2980	sRNARFTarget
isar1	slr0804	0.53149	0	2981	sRNARFTarget
isar1	slr0864	0.53147	0	2982	sRNARFTarget
psrr1	sll1495	0.53141	0	2983	sRNARFTarget
isar1	sll0262	0.5314	0	2984	sRNARFTarget
isar1	slr2010	0.53135	0	2985	sRNARFTarget
psrr1	sll0480	0.53135	0	2986	sRNARFTarget
psrr1	slr0110	0.53135	0	2987	sRNARFTarget
isar1	ssr2078	0.53131	0	2988	sRNARFTarget
isar1	sll0310	0.5313	0	2989	sRNARFTarget
psrr1	sll0839	0.5313	0	2990	sRNARFTarget
isar1	sll1262	0.53129	0	2991	sRNARFTarget
isar1	sll0521	0.53128	0	2992	sRNARFTarget
psrr1	slr0447	0.53128	0	2993	sRNARFTarget
psrr1	slr0923	0.53128	0	2994	sRNARFTarget
psrr1	sll1945	0.53127	0	2995	sRNARFTarget
isar1	sll1025	0.53126	0	2996	sRNARFTarget
isar1	slr0886	0.53126	0	2997	sRNARFTarget
psrr1	sll0149	0.53126	0	2998	sRNARFTarget
isar1	slr1869	0.53125	0	2999	sRNARFTarget
psrr1	slr1216	0.53125	0	3000	sRNARFTarget
isar1	slr0789	0.53123	0	3001	sRNARFTarget
isar1	slr0947	0.53123	0	3002	sRNARFTarget
isar1	slr1391	0.53123	0	3003	sRNARFTarget
psrr1	slr1142	0.53121	0	3004	sRNARFTarget
psrr1	sll0318	0.53119	0	3005	sRNARFTarget
psrr1	sll0478	0.53119	0	3006	sRNARFTarget
psrr1	slr0966	0.53117	0	3007	sRNARFTarget
isar1	slr1301	0.53115	0	3008	sRNARFTarget
isar1	slr0096	0.53114	0	3009	sRNARFTarget
isar1	sll0843	0.53109	0	3010	sRNARFTarget
isar1	sml0007	0.53102	0	3011	sRNARFTarget
psrr1	slr0386	0.53102	0	3012	sRNARFTarget
psrr1	slr1204	0.53101	0	3013	sRNARFTarget
isar1	slr2076	0.531	0	3014	sRNARFTarget
isar1	slr1311	0.53097	0	3015	sRNARFTarget
psrr1	sll1479	0.53097	0	3016	sRNARFTarget
isar1	slr0080	0.53094	0	3017	sRNARFTarget
psrr1	slr0543	0.53092	0	3018	sRNARFTarget
psrr1	sll0250	0.53088	0	3019	sRNARFTarget
psrr1	slr1259	0.53086	0	3020	sRNARFTarget
psrr1	slr0500	0.53084	0	3021	sRNARFTarget
isar1	slr1783	0.53082	0	3022	sRNARFTarget
psrr1	slr0757	0.53081	0	3023	sRNARFTarget
isar1	sll0749	0.53078	0	3024	sRNARFTarget
isar1	slr0521	0.53077	0	3025	sRNARFTarget
psrr1	sll0018	0.53077	0	3026	sRNARFTarget
isar1	sll0621	0.53075	0	3027	sRNARFTarget
isar1	slr2075	0.53075	0	3028	sRNARFTarget
isar1	sll1698	0.53074	0	3029	sRNARFTarget
isar1	slr0829	0.53073	0	3030	sRNARFTarget
isar1	slr0680	0.53072	0	3031	sRNARFTarget
isar1	slr0953	0.53072	0	3032	sRNARFTarget
psrr1	sll0786	0.53071	0	3033	sRNARFTarget
psrr1	sll0703	0.5307	0	3034	sRNARFTarget
isar1	slr2120	0.53067	0	3035	sRNARFTarget
isar1	slr1604	0.53059	0	3036	sRNARFTarget
isar1	sll1237	0.53053	0	3037	sRNARFTarget
isar1	slr1508	0.53051	0	3038	sRNARFTarget
isar1	slr1651	0.53051	0	3039	sRNARFTarget
isar1	slr1390	0.53049	0	3040	sRNARFTarget
psrr1	slr1039	0.53049	0	3041	sRNARFTarget
isar1	sll1371	0.53048	0	3042	sRNARFTarget
isar1	ssr1155	0.53046	0	3043	sRNARFTarget
isar1	ssr2318	0.53045	0	3044	sRNARFTarget
psrr1	sll1499	0.53045	0	3045	sRNARFTarget
isar1	slr1911	0.53042	0	3046	sRNARFTarget
isar1	slr0060	0.53041	0	3047	sRNARFTarget
isar1	sll1933	0.53039	0	3048	sRNARFTarget
isar1	slr1406	0.53036	0	3049	sRNARFTarget
psrr1	ssr2848	0.53034	0	3050	sRNARFTarget
psrr1	slr0008	0.53032	0	3051	sRNARFTarget
psrr1	sll1549	0.53031	0	3052	sRNARFTarget
isar1	slr1254	0.5303	0	3053	sRNARFTarget
isar1	sll1353	0.53028	0	3054	sRNARFTarget
isar1	sll1951	0.53025	0	3055	sRNARFTarget
isar1	ssl0461	0.53024	0	3056	sRNARFTarget
psrr1	ssl0410	0.53023	0	3057	sRNARFTarget
psrr1	sll1206	0.53022	0	3058	sRNARFTarget
psrr1	sll1546	0.53022	0	3059	sRNARFTarget
isar1	sll1867	0.53021	0	3060	sRNARFTarget
isar1	ssl3445	0.5302	0	3061	sRNARFTarget
psrr1	slr0992	0.53017	0	3062	sRNARFTarget
psrr1	sll1098	0.53013	0	3063	sRNARFTarget
psrr1	slr0452	0.53008	0	3064	sRNARFTarget
isar1	slr0240	0.53007	0	3065	sRNARFTarget
isar1	slr0862	0.53007	0	3066	sRNARFTarget
isar1	slr0867	0.53005	0	3067	sRNARFTarget
isar1	sll0933	0.53	0	3068	sRNARFTarget
isar1	slr0923	0.52999	0	3069	sRNARFTarget
isar1	slr1025	0.52999	0	3070	sRNARFTarget
isar1	ssr1425	0.52998	0	3071	sRNARFTarget
psrr1	sll0297	0.52997	0	3072	sRNARFTarget
isar1	sll0985	0.52996	0	3073	sRNARFTarget
isar1	sll1471	0.52994	0	3074	sRNARFTarget
psrr1	slr0453	0.52992	0	3075	sRNARFTarget
isar1	slr0082	0.52991	0	3076	sRNARFTarget
psrr1	sll1433	0.52991	0	3077	sRNARFTarget
isar1	slr1971	0.52989	0	3078	sRNARFTarget
isar1	slr1601	0.52988	0	3079	sRNARFTarget
psrr1	slr0195	0.52987	0	3080	sRNARFTarget
psrr1	ssr2549	0.52987	0	3081	sRNARFTarget
isar1	sll0171	0.52985	0	3082	sRNARFTarget
isar1	slr1417	0.52985	0	3083	sRNARFTarget
isar1	slr2011	0.52983	0	3084	sRNARFTarget
isar1	sll1005	0.52982	0	3085	sRNARFTarget
isar1	slr0209	0.52982	0	3086	sRNARFTarget
isar1	slr0909	0.52982	0	3087	sRNARFTarget
isar1	slr0088	0.52981	0	3088	sRNARFTarget
psrr1	sll0096	0.5298	0	3089	sRNARFTarget
isar1	sll1614	0.52975	0	3090	sRNARFTarget
isar1	sll1733	0.52965	0	3091	sRNARFTarget
psrr1	slr0213	0.52965	0	3092	sRNARFTarget
isar1	sll0414	0.5296	0	3093	sRNARFTarget
isar1	slr0007	0.52958	0	3094	sRNARFTarget
isar1	sll1185	0.52957	0	3095	sRNARFTarget
psrr1	sll1669	0.52956	0	3096	sRNARFTarget
isar1	sll1315	0.52955	0	3097	sRNARFTarget
psrr1	slr0605	0.52953	0	3098	sRNARFTarget
isar1	ssl1533	0.52949	0	3099	sRNARFTarget
isar1	slr1166	0.52947	0	3100	sRNARFTarget
isar1	slr0001	0.52946	0	3101	sRNARFTarget
isar1	slr1163	0.52945	0	3102	sRNARFTarget
psrr1	slr1851	0.52945	0	3103	sRNARFTarget
isar1	slr0316	0.5294	0	3104	sRNARFTarget
psrr1	sll1318	0.52939	0	3105	sRNARFTarget
psrr1	slr2099	0.52937	0	3106	sRNARFTarget
isar1	sll0396	0.52936	0	3107	sRNARFTarget
isar1	slr0006	0.52935	0	3108	sRNARFTarget
isar1	slr1043	0.52935	0	3109	sRNARFTarget
psrr1	sll1957	0.52931	0	3110	sRNARFTarget
psrr1	sll0679	0.5293	0	3111	sRNARFTarget
isar1	sll1845	0.52928	0	3112	sRNARFTarget
isar1	slr1762	0.52927	0	3113	sRNARFTarget
isar1	ssl2717	0.52924	0	3114	sRNARFTarget
psrr1	slr0493	0.52924	0	3115	sRNARFTarget
isar1	slr0458	0.52923	0	3116	sRNARFTarget
psrr1	slr2049	0.52922	0	3117	sRNARFTarget
isar1	sll1573	0.52921	0	3118	sRNARFTarget
isar1	slr1933	0.52921	0	3119	sRNARFTarget
psrr1	sll1987	0.52919	0	3120	sRNARFTarget
psrr1	sll1833	0.52918	0	3121	sRNARFTarget
isar1	slr2114	0.52917	0	3122	sRNARFTarget
psrr1	slr1236	0.52917	0	3123	sRNARFTarget
isar1	slr1298	0.52916	0	3124	sRNARFTarget
isar1	sll0761	0.52913	0	3125	sRNARFTarget
isar1	slr2088	0.5291	0	3126	sRNARFTarget
isar1	sll1511	0.52907	0	3127	sRNARFTarget
psrr1	slr0217	0.52905	0	3128	sRNARFTarget
isar1	sll1094	0.52904	0	3129	sRNARFTarget
isar1	sll1483	0.52904	0	3130	sRNARFTarget
isar1	slr1263	0.52904	0	3131	sRNARFTarget
isar1	ssl2615	0.52901	0	3132	sRNARFTarget
isar1	slr2083	0.52899	0	3133	sRNARFTarget
psrr1	sll1921	0.52898	0	3134	sRNARFTarget
isar1	slr0977	0.52896	0	3135	sRNARFTarget
isar1	sll0712	0.52895	0	3136	sRNARFTarget
isar1	sll0099	0.52893	0	3137	sRNARFTarget
psrr1	slr1549	0.52892	0	3138	sRNARFTarget
isar1	slr2032	0.5289	0	3139	sRNARFTarget
isar1	slr0476	0.52888	0	3140	sRNARFTarget
isar1	ssr1789	0.52886	0	3141	sRNARFTarget
isar1	sll0814	0.52885	0	3142	sRNARFTarget
isar1	sll0553	0.52884	0	3143	sRNARFTarget
psrr1	slr1234	0.52884	0	3144	sRNARFTarget
isar1	slr2092	0.52879	0	3145	sRNARFTarget
isar1	ssr2711	0.52878	0	3146	sRNARFTarget
psrr1	slr0808	0.52877	0	3147	sRNARFTarget
isar1	slr0152	0.52876	0	3148	sRNARFTarget
isar1	ssr1038	0.52868	0	3149	sRNARFTarget
isar1	ssr2551	0.52867	0	3150	sRNARFTarget
isar1	slr1838	0.52865	0	3151	sRNARFTarget
psrr1	slr0546	0.52861	0	3152	sRNARFTarget
psrr1	slr1179	0.52861	0	3153	sRNARFTarget
isar1	slr1899	0.5286	0	3154	sRNARFTarget
psrr1	slr0342	0.5286	0	3155	sRNARFTarget
isar1	ssr3000	0.52853	0	3156	sRNARFTarget
psrr1	sll0167	0.52853	0	3157	sRNARFTarget
isar1	slr2097	0.52851	0	3158	sRNARFTarget
psrr1	slr1538	0.52849	0	3159	sRNARFTarget
psrr1	sll1521	0.52847	0	3160	sRNARFTarget
isar1	slr2007	0.52845	0	3161	sRNARFTarget
isar1	slr2033	0.52843	0	3162	sRNARFTarget
isar1	slr0041	0.52842	0	3163	sRNARFTarget
isar1	slr0195	0.52842	0	3164	sRNARFTarget
psrr1	sll0473	0.52842	0	3165	sRNARFTarget
isar1	sll0293	0.5284	0	3166	sRNARFTarget
isar1	slr2095	0.52835	0	3167	sRNARFTarget
isar1	slr1665	0.52833	0	3168	sRNARFTarget
isar1	slr0373	0.52832	0	3169	sRNARFTarget
isar1	slr0743a	0.52832	0	3170	sRNARFTarget
psrr1	slr1510	0.52829	0	3171	sRNARFTarget
psrr1	slr1336	0.52827	0	3172	sRNARFTarget
isar1	slr0553	0.52825	0	3173	sRNARFTarget
psrr1	slr1275	0.52824	0	3174	sRNARFTarget
psrr1	sll0842	0.52822	0	3175	sRNARFTarget
psrr1	slr0358	0.52818	0	3176	sRNARFTarget
isar1	slr0519	0.52817	0	3177	sRNARFTarget
isar1	sll1291	0.52816	0	3178	sRNARFTarget
psrr1	sll1289	0.52814	0	3179	sRNARFTarget
isar1	sll1743	0.52813	0	3180	sRNARFTarget
isar1	sll0024	0.52809	0	3181	sRNARFTarget
psrr1	slr1052	0.52809	0	3182	sRNARFTarget
psrr1	slr0723	0.52808	0	3183	sRNARFTarget
isar1	slr1609	0.52804	0	3184	sRNARFTarget
isar1	ssl1378	0.52804	0	3185	sRNARFTarget
psrr1	slr0489	0.52803	0	3186	sRNARFTarget
psrr1	slr0637	0.52801	0	3187	sRNARFTarget
psrr1	sll1143	0.52798	0	3188	sRNARFTarget
psrr1	slr1498	0.52794	0	3189	sRNARFTarget
isar1	slr0146	0.52793	0	3190	sRNARFTarget
isar1	sll1870	0.52792	0	3191	sRNARFTarget
isar1	sll1384	0.52791	0	3192	sRNARFTarget
isar1	sll1386	0.52789	0	3193	sRNARFTarget
psrr1	sll0877	0.52789	0	3194	sRNARFTarget
psrr1	sll1299	0.52784	0	3195	sRNARFTarget
isar1	ssr2049	0.52782	0	3196	sRNARFTarget
psrr1	sll0418	0.52782	0	3197	sRNARFTarget
psrr1	slr0427	0.52782	0	3198	sRNARFTarget
psrr1	sll1910	0.52781	0	3199	sRNARFTarget
psrr1	slr1687	0.5278	0	3200	sRNARFTarget
psrr1	slr2144	0.52779	0	3201	sRNARFTarget
psrr1	sll1392	0.52777	0	3202	sRNARFTarget
psrr1	sll1675	0.52775	0	3203	sRNARFTarget
isar1	slr2008	0.52773	0	3204	sRNARFTarget
psrr1	slr1429	0.52773	0	3205	sRNARFTarget
isar1	sll0865	0.52772	0	3206	sRNARFTarget
isar1	slr1261	0.52772	0	3207	sRNARFTarget
psrr1	sll1515	0.52771	0	3208	sRNARFTarget
isar1	slr1182	0.52769	0	3209	sRNARFTarget
isar1	sll1723	0.52768	0	3210	sRNARFTarget
isar1	sll0080	0.52766	0	3211	sRNARFTarget
psrr1	sll1802	0.52766	0	3212	sRNARFTarget
isar1	slr1773	0.52764	0	3213	sRNARFTarget
isar1	slr1931	0.52761	0	3214	sRNARFTarget
psrr1	sll1799	0.52761	0	3215	sRNARFTarget
isar1	slr0280	0.5276	0	3216	sRNARFTarget
isar1	slr1369	0.5276	0	3217	sRNARFTarget
psrr1	slr0581	0.52759	0	3218	sRNARFTarget
isar1	sll1526	0.52757	0	3219	sRNARFTarget
isar1	sll1127	0.52756	0	3220	sRNARFTarget
isar1	slr0509	0.52754	0	3221	sRNARFTarget
psrr1	sll0817	0.52752	0	3222	sRNARFTarget
isar1	ssr3304	0.52747	0	3223	sRNARFTarget
psrr1	slr0836	0.52745	0	3224	sRNARFTarget
isar1	slr0820	0.52743	0	3225	sRNARFTarget
psrr1	slr1478	0.52742	0	3226	sRNARFTarget
psrr1	sll0380	0.52739	0	3227	sRNARFTarget
isar1	slr0498	0.52736	0	3228	sRNARFTarget
psrr1	sll1106	0.52736	0	3229	sRNARFTarget
isar1	slr0056	0.52735	0	3230	sRNARFTarget
isar1	slr1052	0.52735	0	3231	sRNARFTarget
psrr1	sll0542	0.52732	0	3232	sRNARFTarget
isar1	slr2119	0.52731	0	3233	sRNARFTarget
isar1	sll0644	0.5273	0	3234	sRNARFTarget
isar1	slr0681	0.52728	0	3235	sRNARFTarget
isar1	sll0647	0.52727	0	3236	sRNARFTarget
isar1	sll0696	0.52725	0	3237	sRNARFTarget
isar1	slr0989	0.52722	0	3238	sRNARFTarget
psrr1	slr1503	0.52721	0	3239	sRNARFTarget
psrr1	slr1670	0.52717	0	3240	sRNARFTarget
isar1	sll1109	0.52714	0	3241	sRNARFTarget
psrr1	slr0877	0.52711	0	3242	sRNARFTarget
isar1	sll1954	0.5271	0	3243	sRNARFTarget
isar1	slr1079	0.5271	0	3244	sRNARFTarget
isar1	slr1278	0.5271	0	3245	sRNARFTarget
isar1	slr1505	0.5271	0	3246	sRNARFTarget
isar1	slr2103	0.52705	0	3247	sRNARFTarget
isar1	slr1896	0.52704	0	3248	sRNARFTarget
isar1	slr1807	0.52701	0	3249	sRNARFTarget
psrr1	slr1791	0.527	0	3250	sRNARFTarget
psrr1	sll1172	0.52699	0	3251	sRNARFTarget
isar1	slr2078	0.52698	0	3252	sRNARFTarget
psrr1	slr1424	0.52697	0	3253	sRNARFTarget
psrr1	sll1470	0.52696	0	3254	sRNARFTarget
psrr1	slr1910	0.52696	0	3255	sRNARFTarget
isar1	sll1876	0.52694	0	3256	sRNARFTarget
psrr1	slr2141	0.52694	0	3257	sRNARFTarget
isar1	sll1035	0.52693	0	3258	sRNARFTarget
psrr1	slr1106	0.52691	0	3259	sRNARFTarget
psrr1	slr1756	0.52691	0	3260	sRNARFTarget
isar1	slr0579	0.5269	0	3261	sRNARFTarget
psrr1	sll0564	0.52689	0	3262	sRNARFTarget
isar1	sll1537	0.52688	0	3263	sRNARFTarget
isar1	sll1783	0.52685	0	3264	sRNARFTarget
psrr1	slr1276	0.52684	0	3265	sRNARFTarget
psrr1	slr1377	0.52683	0	3266	sRNARFTarget
isar1	slr0233	0.52681	0	3267	sRNARFTarget
isar1	slr0331	0.52681	0	3268	sRNARFTarget
psrr1	slr0492	0.52679	0	3269	sRNARFTarget
isar1	slr0967	0.52678	0	3270	sRNARFTarget
isar1	slr0728	0.52677	0	3271	sRNARFTarget
isar1	sll0477	0.52676	0	3272	sRNARFTarget
psrr1	sll1570	0.52675	0	3273	sRNARFTarget
isar1	sll0329	0.52669	0	3274	sRNARFTarget
psrr1	slr2015	0.52668	0	3275	sRNARFTarget
isar1	slr1924	0.52666	0	3276	sRNARFTarget
isar1	sll1273	0.52665	0	3277	sRNARFTarget
psrr1	sll0593	0.52665	0	3278	sRNARFTarget
psrr1	sll1054	0.52665	0	3279	sRNARFTarget
isar1	sll1306	0.52663	0	3280	sRNARFTarget
isar1	slr0980	0.52657	0	3281	sRNARFTarget
psrr1	slr1737	0.52657	0	3282	sRNARFTarget
isar1	slr0588	0.52656	0	3283	sRNARFTarget
isar1	slr1542	0.52655	0	3284	sRNARFTarget
isar1	slr1935	0.52655	0	3285	sRNARFTarget
psrr1	sll1290	0.52655	0	3286	sRNARFTarget
psrr1	sll0631	0.52653	0	3287	sRNARFTarget
psrr1	sll0996	0.5265	0	3288	sRNARFTarget
isar1	sll1926	0.52649	0	3289	sRNARFTarget
psrr1	slr1945	0.52648	0	3290	sRNARFTarget
psrr1	sll0038	0.52647	0	3291	sRNARFTarget
isar1	sll1906	0.52646	0	3292	sRNARFTarget
psrr1	slr2019	0.52646	0	3293	sRNARFTarget
isar1	ssr2060	0.52644	0	3294	sRNARFTarget
isar1	sll1254	0.52643	0	3295	sRNARFTarget
isar1	ssr3402	0.52642	0	3296	sRNARFTarget
psrr1	ssr2049	0.52641	0	3297	sRNARFTarget
isar1	sll1715	0.5264	0	3298	sRNARFTarget
psrr1	sll1365	0.5264	0	3299	sRNARFTarget
psrr1	slr0633	0.52638	0	3300	sRNARFTarget
psrr1	sll0294	0.52635	0	3301	sRNARFTarget
psrr1	sll0654	0.52635	0	3302	sRNARFTarget
psrr1	slr1438	0.52635	0	3303	sRNARFTarget
isar1	sll0185	0.52634	0	3304	sRNARFTarget
isar1	sll0681	0.52633	0	3305	sRNARFTarget
psrr1	slr0293	0.52633	0	3306	sRNARFTarget
psrr1	slr0965	0.52631	0	3307	sRNARFTarget
isar1	sll0721	0.52629	0	3308	sRNARFTarget
psrr1	slr1413	0.52629	0	3309	sRNARFTarget
isar1	slr2005	0.52628	0	3310	sRNARFTarget
isar1	ssr1766	0.52628	0	3311	sRNARFTarget
psrr1	sll0688	0.52628	0	3312	sRNARFTarget
psrr1	slr1958	0.52621	0	3313	sRNARFTarget
psrr1	sll2015	0.52616	0	3314	sRNARFTarget
psrr1	slr2135	0.52616	0	3315	sRNARFTarget
psrr1	sll1663	0.52613	0	3316	sRNARFTarget
psrr1	slr1570	0.52609	0	3317	sRNARFTarget
isar1	slr1552	0.52608	0	3318	sRNARFTarget
psrr1	slr0033	0.52601	0	3319	sRNARFTarget
isar1	slr2023	0.52599	0	3320	sRNARFTarget
psrr1	sll0226	0.52599	0	3321	sRNARFTarget
isar1	slr1964	0.52594	0	3322	sRNARFTarget
isar1	slr0270	0.52592	0	3323	sRNARFTarget
psrr1	slr1128	0.52592	0	3324	sRNARFTarget
psrr1	sll1291	0.5259	0	3325	sRNARFTarget
psrr1	slr0513	0.52588	0	3326	sRNARFTarget
psrr1	slr1885	0.52587	0	3327	sRNARFTarget
psrr1	sll1306	0.52584	0	3328	sRNARFTarget
isar1	sll1832	0.52581	0	3329	sRNARFTarget
isar1	slr0103	0.52581	0	3330	sRNARFTarget
psrr1	ssl1922	0.52576	0	3331	sRNARFTarget
isar1	slr0924	0.52575	0	3332	sRNARFTarget
isar1	slr2003	0.5257	0	3333	sRNARFTarget
isar1	sll1679	0.52569	0	3334	sRNARFTarget
psrr1	sll0228	0.52568	0	3335	sRNARFTarget
isar1	sll0525	0.52566	0	3336	sRNARFTarget
isar1	sll0227	0.52564	0	3337	sRNARFTarget
psrr1	sll0443	0.5256	0	3338	sRNARFTarget
isar1	sll1739	0.52559	0	3339	sRNARFTarget
isar1	sll0055	0.52557	0	3340	sRNARFTarget
psrr1	ssr2130	0.52556	0	3341	sRNARFTarget
isar1	sll0301	0.52554	0	3342	sRNARFTarget
isar1	sll0982	0.52554	0	3343	sRNARFTarget
isar1	slr0304	0.52553	0	3344	sRNARFTarget
isar1	slr1852	0.52553	0	3345	sRNARFTarget
psrr1	sll1813	0.52553	0	3346	sRNARFTarget
psrr1	slr0651	0.52551	0	3347	sRNARFTarget
psrr1	sll0848	0.5255	0	3348	sRNARFTarget
psrr1	sll1501	0.52549	0	3349	sRNARFTarget
psrr1	sll0268	0.52547	0	3350	sRNARFTarget
isar1	slr1267	0.52546	0	3351	sRNARFTarget
isar1	slr1317	0.52546	0	3352	sRNARFTarget
psrr1	sll0184	0.52546	0	3353	sRNARFTarget
isar1	sll1023	0.52537	0	3354	sRNARFTarget
psrr1	slr0517	0.52535	0	3355	sRNARFTarget
psrr1	sll0405	0.52534	0	3356	sRNARFTarget
isar1	slr0179	0.52532	0	3357	sRNARFTarget
psrr1	sll0898	0.52526	0	3358	sRNARFTarget
isar1	slr0650	0.52525	0	3359	sRNARFTarget
psrr1	slr1124	0.52525	0	3360	sRNARFTarget
psrr1	sll1124	0.52524	0	3361	sRNARFTarget
isar1	sll0188	0.52523	0	3362	sRNARFTarget
isar1	slr1692	0.52523	0	3363	sRNARFTarget
psrr1	slr0721	0.52523	0	3364	sRNARFTarget
psrr1	slr1400	0.52523	0	3365	sRNARFTarget
isar1	slr1291	0.52519	0	3366	sRNARFTarget
psrr1	sll0055	0.52518	0	3367	sRNARFTarget
psrr1	slr1187	0.52515	0	3368	sRNARFTarget
psrr1	slr1641	0.52513	0	3369	sRNARFTarget
psrr1	sll1538	0.5251	0	3370	sRNARFTarget
isar1	ssr2009	0.52509	0	3371	sRNARFTarget
isar1	sll0736	0.52508	0	3372	sRNARFTarget
isar1	sll0851	0.52506	0	3373	sRNARFTarget
isar1	sll1875	0.52501	0	3374	sRNARFTarget
isar1	slr0955	0.525	0	3375	sRNARFTarget
isar1	slr1728	0.52499	0	3376	sRNARFTarget
isar1	ssr2848	0.52498	0	3377	sRNARFTarget
psrr1	sll1682	0.52497	0	3378	sRNARFTarget
psrr1	slr1253	0.52495	0	3379	sRNARFTarget
psrr1	slr1746	0.52495	0	3380	sRNARFTarget
psrr1	sll1749	0.52494	0	3381	sRNARFTarget
psrr1	slr1306	0.52493	0	3382	sRNARFTarget
isar1	slr1212	0.52491	0	3383	sRNARFTarget
psrr1	sll0356	0.52485	0	3384	sRNARFTarget
psrr1	slr0199	0.52481	0	3385	sRNARFTarget
isar1	sll0065	0.5248	0	3386	sRNARFTarget
isar1	sll0733	0.5248	0	3387	sRNARFTarget
isar1	ssl0546	0.52479	0	3388	sRNARFTarget
psrr1	slr0982	0.52477	0	3389	sRNARFTarget
isar1	sll0648	0.52476	0	3390	sRNARFTarget
isar1	slr1188	0.52474	0	3391	sRNARFTarget
isar1	sll1916	0.52473	0	3392	sRNARFTarget
psrr1	sll0296	0.52471	0	3393	sRNARFTarget
psrr1	sll1056	0.52471	0	3394	sRNARFTarget
isar1	sll0529	0.5247	0	3395	sRNARFTarget
psrr1	sll1463	0.52467	0	3396	sRNARFTarget
psrr1	slr0196	0.52467	0	3397	sRNARFTarget
